Time,DWATT,CSGV,CTIM,TTXD1_1,TTXD1_2,TTXD1_3,TTXD1_4,TTXD1_5,TTXD1_6,TTXD1_7,TTXD1_8,TTXD1_9,TTXD1_10,TTXD1_11,TTXD1_12,TTXD1_13,TTXD1_14,TTXD1_15,TTXD1_16,TTXD1_17,TTXD1_18,TTXD1_19,TTXD1_20,TTXD1_21,TTXD1_22,TTXD1_23,TTXD1_24,TTXM,TTXSP1,TTXSP3,TTXSP2
#!Units,MW,na,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,naF,naF,naF,deg F,deg F,deg F,deg F
#!Description,Generator Watts Max Selected,IGV angle in deg,Compressor Inlet Temperature,Exhaust Thermocouple 1- Compensated,Exhaust Thermocouple 2- Compensated,Exhaust Thermocouple 3- Compensated,Exhaust Thermocouple 4- Compensated,Exhaust Thermocouple 5- Compensated,Exhaust Thermocouple 6 - Compensated,Exhaust Thermocouple 7 - Compensated,Exhaust Thermocouple 9 - Compensated,Exhaust Thermocouple 9 - Compensated,Exhaust Thermocouple 10  - Compensated,Exhaust Thermocouple 11 - Compensated,Exhaust Thermocouple 12 - Compensated,Exhaust Thermocouple 13 - Compensated,Exhaust Thermocouple 14 - Compensated,Exhaust Thermocouple 15 - Compensated,Exhaust Thermocouple 16 - Compensated,Exhaust Thermocouple 17 - Compensated,Exhaust Thermocouple 18 - Compensated,Exhaust Thermocouple 19 - Compensated,Exhaust Thermocouple 20 - Compensated,Exhaust Thermocouple 21 - Compensated,Exhaust Thermocouple 22 - Compensated,Exhaust Thermocouple 23 - Compensated,Exhaust Thermocouple 24 - Compensated,Exhaust Temp Median Corrected By Average,Combustion Monitor Actual Spread 1,Combustion Monitor Actual Spread 3,Combustion Monitor Actual Spread 2
2015/12/9 12:00,117.0420837,84.02490997,59.1330986,1041.140747,1034.465454,1038.001587,1023.449829,1034.521851,1042.299927,1028.972656,1023.766418,1042.245728,1044.244263,1028.099854,1022.309326,1025.252808,1015.422852,1038.542603,1033.324585,1053.02124,1023.766907,1021.589417,1014.495667,1028.03772,1024.658325,1021.223999,1036.647583,1033.516235,32.58695602,22.17098808,28.43127441
2015/12/9 13:00,118.699585,84.01921844,58.34386444,1048.518311,1041.427124,1042.143555,1026.871094,1045.002441,1048.590332,1039.271606,1029.684448,1050.293091,1046.469971,1030.756104,1028.749146,1029.85144,1020.951843,1041.072144,1038.294678,1057.54541,1029.42981,1025.717285,1020.777954,1034.285522,1032.794189,1026.225464,1040.962524,1034.850098,29.25028992,23.92400169,30.64632988
2015/12/9 14:00,119.0005493,84.02570343,58.5644455,1050.067749,1041.280029,1042.170044,1026.707397,1044.638428,1047.921143,1037.876953,1030.36438,1048.011353,1046.545898,1030.284424,1028.964233,1027.874023,1020.109863,1042.767578,1038.339355,1058.176392,1030.511108,1027.814209,1021.360901,1034.680908,1032.958862,1025.397827,1042.417114,1036.207275,30.27387047,23.20516968,30.75816917
2015/12/9 15:00,118.9777527,84.02360535,58.38526154,1048.543823,1042.265747,1041.274658,1027.90332,1043.444946,1048.541016,1037.177734,1029.386475,1049.658325,1046.659302,1029.708862,1028.834351,1028.431885,1019.759521,1040.899536,1038.221313,1058.09436,1030.2146,1027.812866,1019.949158,1034.948364,1033.13208,1027.641357,1041.537231,1035.963257,29.56555176,25.25785065,29.79823303
2015/12/9 16:00,118.8659668,84.02433777,58.18066788,1050.205566,1042.479736,1042.106079,1027.653076,1042.592407,1048.419922,1038.293701,1028.562134,1049.588623,1047.700806,1031.274414,1030.726929,1029.771729,1019.965088,1042.266846,1038.0979,1057.339233,1029.211914,1026.572144,1021.945374,1034.354492,1031.90564,1026.43042,1042.398682,1034.973389,30.58549309,23.88085938,28.89702988
2015/12/9 17:00,115.3836823,80.7037735,57.86238861,1042.935303,1040.072998,1043.175659,1023.062622,1033.936523,1046.020142,1031.576904,1030.148438,1046.955811,1045.082764,1027.670654,1025.644775,1026.171875,1017.133484,1040.553223,1033.530151,1051.492188,1025.593018,1019.728455,1014.837524,1030.650024,1029.384888,1022.843201,1035.295532,1032.361084,32.28364944,27.04858971,30.02353859
2015/12/9 18:00,114.1170654,77.29612732,57.12001038,1048.684814,1047.746216,1054.009644,1029.877075,1038.093994,1050.710938,1036.320068,1035.137939,1053.406128,1053.045044,1037.873901,1033.99231,1031.716553,1022.242493,1045.138916,1038.975464,1056.587402,1033.374146,1025.180054,1021.939331,1037.182739,1032.761108,1029.32959,1041.12439,1039.058105,31.59537697,28.87666893,30.87932587
2015/12/9 19:00,119.3690796,84.01126862,56.69380188,1049.741089,1040.766235,1039.449341,1026.058472,1043.876221,1048.007202,1039.400757,1029.566162,1049.54187,1046.726318,1029.527954,1028.500244,1027.908936,1018.542175,1041.459473,1036.795898,1057.025269,1028.312378,1024.821533,1019.348145,1032.353027,1031.63147,1025.227905,1040.657227,1034.556641,30.26139832,23.91821671,29.89650536
2015/12/9 20:00,119.6112061,84.02205658,56.50056839,1049.593384,1040.081543,1040.522217,1025.215942,1044.374756,1046.391846,1038.081543,1025.810181,1047.735474,1046.049194,1029.504028,1029.31958,1029.047607,1019.561462,1040.474854,1036.870361,1056.028076,1030.544434,1026.556396,1018.244446,1032.157837,1031.121704,1025.549927,1038.022827,1033.26001,28.67257309,23.82181168,29.2659874
2015/12/9 21:00,119.151413,84.01472473,57.22225571,1049.143555,1040.948364,1040.931763,1026.270996,1045.926514,1047.819458,1038.829102,1027.695923,1050.058105,1048.245728,1030.799561,1027.736572,1027.664429,1019.766602,1042.213379,1036.852295,1058.948975,1028.561523,1027.485107,1019.272949,1034.525635,1031.367432,1025.042969,1042.174561,1034.546143,30.66891479,23.39406013,30.20556259
2015/12/9 22:00,119.321167,84.01698303,57.03851318,1047.343628,1039.20459,1041.311768,1026.200073,1044.732544,1047.630859,1039.061523,1029.436035,1049.353271,1045.391968,1028.136719,1028.779541,1028.525757,1020.407227,1040.692505,1036.561035,1058.015747,1027.931763,1024.91687,1021.233276,1033.209961,1031.368164,1024.209595,1040.474854,1033.88916,31.26704216,25.1046524,29.91864586
2015/12/9 23:00,119.1486206,84.02258301,56.78819275,1049.74707,1042.816284,1039.361572,1027.624634,1042.842285,1045.177124,1038.412109,1028.571533,1047.394287,1045.192749,1029.62085,1026.382813,1029.199463,1020.377197,1042.292358,1038.125244,1058.905762,1028.389648,1026.650757,1019.493103,1032.895996,1029.640259,1026.270996,1038.713379,1033.668701,32.16197205,24.10463333,28.87331581
2015/12/10 0:00,118.9176636,84.01555634,56.74221039,1044.617432,1038.882568,1039.519653,1024.861816,1038.210083,1045.229614,1033.380493,1027.206787,1044.915649,1042.394165,1027.607422,1024.700684,1025.234741,1015.570435,1039.065308,1034.069946,1052.808472,1024.74353,1023.434692,1015.618164,1029.312378,1028.61853,1021.288818,1036.314453,1032.680298,32.01819229,24.64996338,30.88275337
2015/12/10 1:00,119.4562988,84.02698517,56.34227371,1048.883911,1041.589478,1038.401978,1025.845459,1045,1047.414429,1038.901489,1027.022949,1049.371826,1045.171631,1029.606445,1028.744873,1027.220459,1018.704529,1039.346069,1036.582397,1057.9104,1029.976196,1026.437866,1019.567505,1033.427124,1032.601807,1025.568115,1039.567749,1035.456665,30.47513771,25.05084801,28.48583984
2015/12/10 2:00,119.6193542,84.02452087,56.10046387,1046.984741,1040.869995,1038.337402,1025.504761,1044.241089,1046.943237,1039.100342,1026.363403,1049.80249,1044.352905,1028.937744,1028.90686,1027.23291,1017.908142,1039.466187,1038.661987,1056.869751,1029.179565,1026.739014,1019.322449,1033.151123,1031.570313,1026.056641,1037.602173,1035.545044,30.57657242,24.18373108,29.73254204
2015/12/10 3:00,119.7682495,84.02204895,56.06865311,1046.72583,1040.043701,1040.066528,1026.239502,1042.755127,1048.202393,1038.010132,1027.890991,1047.832642,1045.465454,1028.902344,1027.311035,1027.309937,1018.363403,1043.398682,1037.914551,1057.218628,1029.815674,1027.689453,1020.815247,1031.31189,1031.541992,1025.131714,1038.186768,1035.633423,30.77496529,22.74367714,29.19651413
2015/12/10 4:00,119.6973648,84.01958466,55.70726013,1048.276001,1042.542236,1040.547852,1026.681274,1045.126587,1046.103271,1038.28186,1026.51062,1049.0354,1046.018066,1029.760254,1029.093994,1028.761841,1018.693787,1040.526489,1036.354248,1057.192993,1030.329956,1027.551392,1018.535339,1032.239014,1031.290771,1025.016968,1039.18042,1035.72168,32.10970688,23.95259285,29.99168968
2015/12/10 5:00,119.3340836,84.01712036,55.65395737,1047.915283,1040.780884,1038.63208,1025.750854,1045.115112,1047.077393,1037.715698,1026.143677,1047.099243,1044.176025,1029.23999,1027.906738,1027.085083,1017.867004,1040.844727,1036.857666,1058.332275,1029.034668,1026.916138,1019.082642,1031.719116,1030.474854,1026.049438,1040.200562,1035.810059,30.44551086,23.89924812,29.18919373
2015/12/10 6:00,119.1755371,84.01919556,55.71000671,1047.799561,1041.199707,1041.03186,1027.038452,1043.941895,1046.228394,1038.302856,1026.386719,1047.720215,1045.714233,1028.184814,1029.178223,1027.701904,1018.638123,1040.377075,1037.283081,1058.121338,1030.088867,1026.995117,1019.412476,1031.87915,1032.387695,1024.161865,1039.1875,1035.586914,29.9779129,24.43725014,29.83324242
2015/12/10 7:00,119.1640015,84.01665497,55.66543579,1047.8573,1041.864624,1040.093262,1025.776245,1042.694336,1046.985352,1037.720093,1027.994263,1048.147339,1045.646729,1029.343018,1029.013428,1028.790649,1019.479431,1039.974854,1037.487183,1057.50293,1029.204224,1025.219116,1020.408264,1032.933472,1031.120605,1024.186401,1039.876221,1035.196533,29.45513153,23.85695457,29.34354782
2015/12/10 8:00,119.0921326,84.01913452,55.6933136,1047.660645,1042.821655,1039.167847,1025.348755,1042.767334,1047.439209,1036.887451,1026.360352,1048.114746,1045.894409,1030.583618,1028.200562,1028.210938,1017.909607,1039.35022,1035.914795,1056.737793,1027.733398,1026.319214,1017.934692,1033.297607,1031.453613,1024.310547,1041.455444,1034.941528,32.27176666,25.4493618,30.06327057
2015/12/10 9:00,112.769516,75.54640198,55.87145615,1051.60498,1054.429321,1058.418945,1030.540771,1035.551392,1055.621582,1034.969116,1040.804199,1053.385864,1055.502563,1036.405029,1032.379883,1031.437866,1022.410706,1048.251343,1044.153076,1053.635498,1034.885864,1027.082642,1025.385986,1039.293335,1031.213135,1028.641602,1045.547607,1040.558472,30.37724113,29.94545174,32.62220764
2015/12/10 10:00,118.435791,84.02102661,57.17761993,1047.026001,1038.741821,1039.938599,1026.343384,1044.428101,1046.144653,1036.844727,1026.67334,1046.960327,1043.631714,1027.526978,1027.09375,1026.71167,1020.026428,1041.135376,1038.144897,1055.523438,1028.621826,1028.425171,1021.667358,1031.628906,1029.83313,1023.263123,1036.589233,1034.133667,30.23237228,25.78671265,29.98745918
2015/12/10 11:00,118.2316284,83.99648285,57.30531311,1048.249634,1040.383789,1042.435791,1028.695557,1042.598511,1048.257202,1037.737793,1028.793457,1047.824707,1047.138184,1029.268921,1029.887085,1028.24585,1021.202393,1041.246948,1038.53125,1057.399658,1030.344238,1028.076172,1020.385132,1033.781616,1030.563843,1025.464478,1040.876831,1036.338623,31.3281002,25.49975586,29.03077126
2015/12/10 12:00,116.0120392,83.00752258,58.09078598,1042.88269,1035.555908,1039.915161,1021.57782,1032.203857,1043.414307,1030.503906,1027.062134,1043.526123,1042.722046,1026.762451,1023.6073,1024.166992,1015.549133,1037.612305,1032.380493,1050.984985,1023.693237,1018.266724,1013.177246,1028.912354,1025.837769,1022.214355,1032.403198,1031.273438,32.45191193,25.60666847,28.84602356
2015/12/10 13:00,117.2618408,84.03395844,59.43181992,1049.849121,1041.558105,1043.955933,1027.232422,1041.476318,1048.689453,1039.204956,1030.409546,1051.523804,1049.234741,1031.421021,1031.016235,1029.92981,1021.617615,1042.985229,1038.848633,1059.886597,1030.340454,1025.220459,1021.46228,1035.85498,1033.505493,1028.092407,1043.357422,1037.200317,31.82673264,24.81575966,30.26468658
2015/12/10 14:00,116.972023,84.01650238,59.58008575,1050.393311,1042.22229,1043.356079,1028.943115,1042.518433,1048.446777,1040.424561,1031.834351,1050.307373,1050.317261,1032.493774,1030.665894,1029.423828,1021.630981,1042.55481,1037.47937,1059.254395,1031.32605,1026.629395,1019.733337,1034.86499,1034.367798,1028.676025,1042.836182,1038.188721,30.89580345,24.82240295,29.18881035
2015/12/10 15:00,114.0947876,78.29794312,59.25733948,1053.253906,1047.508667,1057.244385,1031.706055,1041.660767,1053.671509,1040.066162,1040.38208,1058.105103,1055.6604,1039.024292,1033.159546,1034.258057,1028.114258,1049.521851,1042.730591,1062.011719,1036.21936,1027.888428,1024.809326,1039.63501,1037.068237,1033.420898,1043.875732,1041.706421,31.3574791,27.09442139,29.12666321
2015/12/10 16:00,117.4609528,84.02381897,59.0846138,1051.078003,1042.679199,1044.675415,1028.089844,1043.300781,1049.717407,1040.082886,1031.595337,1050.975952,1047.569214,1031.414551,1029.000732,1031.0271,1021.063354,1043.38208,1038.883911,1059.643921,1030.428467,1026.901367,1021.321594,1036.641235,1033.822754,1028.513672,1041.702515,1035.96228,30.61986542,23.25298882,29.08454704
2015/12/10 17:00,117.3764954,84.02059937,59.39774704,1051.644165,1043.717529,1043.721802,1027.768066,1042.794312,1051.127441,1038.850342,1032.010742,1049.639648,1049.420532,1033.487671,1030.275391,1029.300049,1022.276428,1046.017944,1041.659912,1058.982422,1031.154297,1027.641968,1021.907043,1034.777954,1033.808838,1029.581909,1043.930542,1037.673828,29.89610672,23.69638824,29.12847137
2015/12/10 18:00,117.3863754,84.02729034,59.42215347,1051.063965,1042.307983,1044.463501,1028.122314,1042.974731,1050.761963,1038.065552,1032.945923,1049.525269,1048.47583,1031.574463,1029.59436,1030.29126,1022.706421,1043.155762,1038.889282,1058.157349,1030.41687,1027.161377,1021.085388,1034.526611,1032.477051,1026.980225,1041.376831,1036.542236,31.71946526,24.02956772,30.26288414
2015/12/10 19:00,114.5303497,80.05395508,59.56935883,1050.052002,1047.467285,1053.248657,1027.179565,1038.507202,1054.008057,1036.14563,1037.790527,1054.19165,1053.832153,1036.963013,1033.517212,1032.587524,1024.411499,1045.5354,1040.292847,1058.398315,1032.888306,1024.998657,1021.779297,1037.624023,1035.163574,1031.608887,1041.019287,1039.690674,32.21466446,27.30601883,29.43985939
2015/12/10 20:00,118.0806274,84.01555634,58.51449966,1049.998413,1043.278931,1042.370605,1029.589111,1043.518188,1049.520752,1039.299927,1030.952393,1050.963257,1048.501587,1031.10083,1028.443481,1030.897095,1020.500854,1043.377808,1037.961426,1058.701416,1031.604614,1029.329224,1019.704712,1034.703003,1035.019897,1029.369263,1043.17688,1037.082153,32.23514175,22.51413155,28.22131348
2015/12/10 21:00,119.4658508,84.02475739,56.47171021,1049.880859,1042.54541,1041.852173,1026.152954,1042.33374,1047.907593,1039.267822,1028.55249,1049.315552,1047.064453,1028.927124,1028.450562,1028.61499,1019.986206,1042.183228,1036.044678,1058.108521,1030.254639,1028.712524,1018.939514,1034.153076,1031.958618,1026.279053,1042.406494,1035.341309,30.4001236,22.75510597,28.56239891
2015/12/10 22:00,119.0475464,84.02130127,55.5952301,1048.487183,1041.316772,1040.243042,1026.431396,1042.790405,1046.493896,1037.55127,1026.706421,1047.817017,1045.472168,1029.566528,1026.828247,1028.423462,1017.950562,1041.309692,1037.968262,1056.850098,1029.241089,1027.451904,1018.41333,1033.305786,1030.890137,1026.517578,1040.321533,1034.519287,31.13330078,24.14488029,30.12736511
2015/12/10 23:00,120.7781143,84.01032257,54.39045715,1048.405884,1040.268188,1038.031006,1026.691162,1042.945557,1045.656738,1038.246338,1025.102905,1046.658447,1044.246338,1028.431152,1027.160034,1026.700562,1016.725464,1039.972412,1036.786377,1055.718506,1028.2052,1026.186523,1017.262085,1032.193115,1031.195923,1022.76001,1037.498535,1034.486328,30.77533531,23.85183334,30.86593819
2015/12/11 0:00,120.4702454,84.00829315,53.97497177,1047.953003,1039.954224,1038.897949,1026.112671,1043.818115,1045.760498,1037.61145,1026.869629,1047.712036,1044.210938,1029.457275,1026.442261,1026.203247,1018.468628,1040.25415,1035.692749,1055.904053,1029.428223,1025.69751,1017.341675,1031.278564,1032.484985,1023.764954,1039.137329,1034.454102,29.60552788,23.55083656,28.85820389
2015/12/11 1:00,120.1777039,84.00627136,54.2249794,1047.7677,1041.095581,1039.393921,1024.794067,1044.907837,1046.724365,1036.791504,1026.248169,1044.887939,1044.890625,1028.768799,1027.058228,1028.518555,1018.427185,1039.532715,1035.430664,1057.302612,1030.193481,1028.760376,1019.286316,1032.437134,1030.955322,1023.980164,1039.131958,1034.421875,29.28319359,24.74736786,30.73989677
2015/12/11 2:00,119.9148941,84.01193237,54.96886063,1047.032471,1043.056152,1039.310669,1024.782471,1044.256104,1045.012573,1038.361938,1024.692993,1047.281616,1044.631348,1028.473267,1028.280029,1026.644043,1019.123779,1040.157349,1035.930786,1057.726074,1028.090088,1026.838745,1017.054016,1033.133667,1031.411377,1024.186279,1039.904663,1033.540527,31.69407082,23.74225235,31.58028793
2015/12/11 3:00,120.5628662,84.01392365,54.52672195,1047.397949,1041.154053,1038.646606,1025.669067,1043.373413,1046.489136,1037.832397,1025.665161,1048.094604,1044.282349,1028.22522,1027.261719,1028.372437,1017.949524,1040.413452,1035.669067,1055.489624,1028.755371,1027.833984,1018.33136,1031.216675,1030.478149,1023.160522,1039.809326,1033.744629,29.87965012,25.0188942,28.92785645
2015/12/11 4:00,120.3812714,84.01591492,54.47671509,1048.4021,1041.554932,1036.607788,1024.643311,1044.914185,1045.050171,1036.065674,1025.473633,1047.263062,1043.629517,1028.534912,1025.881104,1027.130005,1018.444397,1039.284424,1036.333008,1054.487183,1028.197021,1027.39978,1017.164551,1030.593018,1029.889893,1025.158813,1038.461304,1033.94873,28.45754051,24.31687546,28.69729233
2015/12/11 5:00,120.8144455,84.01790619,53.87488174,1048.13208,1040.321289,1037.919556,1025.977905,1041.889404,1043.833618,1035.221436,1023.340942,1045.044067,1042.751709,1027.34436,1026.541748,1027.097534,1017.852417,1040.727417,1035.454468,1056.463745,1028.350464,1027.070068,1018.389099,1031.269531,1028.775513,1021.960266,1039.156982,1034.152832,29.65611267,24.94227219,28.50320625
2015/12/11 6:00,121.1246643,84.01322174,52.80952835,1047.289429,1041.379883,1037.683716,1023.395691,1045.054443,1044.017578,1035.480591,1022.461731,1046.945557,1042.445923,1027.733154,1027.408936,1025.422485,1017.775024,1039.927734,1035.562866,1056.161743,1028.900635,1026.670166,1018.886475,1030.298706,1031.284668,1022.041626,1040.87146,1032.504272,30.00941086,24.87175179,27.986166
2015/12/11 7:00,121.8595352,84.02055359,51.92937851,1044.37854,1039.346802,1036.92041,1023.885132,1043.475098,1042.51709,1034.552612,1021.257629,1043.857666,1040.463867,1026.173462,1026.993164,1024.679321,1017.445801,1038.951416,1034.891357,1055.569214,1028.716553,1026.221191,1016.748169,1029.86499,1028.608521,1021.263489,1039.503296,1032.469238,31.18025017,23.65526962,27.99648666
2015/12/11 8:00,119.8520889,80.52295685,50.69002914,1045.36731,1038.38916,1037.700562,1022.344421,1035.54248,1042.584961,1030.664795,1022.738647,1044.043457,1042.248901,1026.062622,1024.993408,1025.012695,1015.090149,1039.733643,1033.780029,1054.065308,1025.668213,1023.478699,1014.650879,1030.596558,1027.865479,1022.606995,1040.14856,1032.910034,30.06103897,24.20808792,28.83963776
2015/12/11 9:00,119.6731491,80.53282166,50.13195038,1042.971191,1036.276733,1035.149414,1020.309448,1033.919312,1038.811768,1026.903809,1019.692017,1041.850464,1039.364502,1022.727234,1022.045044,1023.165161,1013.82666,1036.553467,1031.220703,1050.897095,1022.543579,1017.879211,1013.687317,1027.687012,1024.71167,1019.569641,1035.096313,1028.412231,28.34918022,24.10532951,28.50718117
2015/12/11 10:00,120.1413193,81.84149933,49.95746613,1037.746826,1032.345947,1031.165405,1016.55127,1029.469849,1034.823486,1025.76062,1015.009827,1038.068848,1035.383057,1018.233398,1018.223511,1019.244629,1008.845276,1031.106445,1026.494507,1044.575928,1018.412109,1015.777161,1007.953369,1022.083008,1021.967407,1014.979492,1031.040039,1024.662476,28.64201164,22.80571175,27.9114666
2015/12/11 11:00,118.9369202,79.24768066,50.20176697,1043.633911,1038.34021,1039.821289,1020.55011,1031.22229,1042.091309,1026.158325,1023.764099,1044.168213,1039.37915,1021.619019,1023.257874,1020.710022,1014.157837,1035.833496,1031.495117,1050.87207,1024.7948,1019.330994,1014.105652,1029.207886,1024.979492,1020.506958,1032.963867,1029.777588,32.2730484,22.08419609,29.05009842
2015/12/11 12:00,122.2198334,83.99307251,50.58363724,1046.858032,1039.925171,1036.872803,1024.728394,1043.188232,1042.117188,1033.342896,1020.816528,1043.072632,1040.436768,1025.122192,1026.473267,1024.883301,1014.292603,1036.58667,1033.463257,1053.564941,1027.342651,1025.240967,1016.789978,1029.555054,1028.348633,1021.467407,1038.826294,1031.31665,32.03408813,25.75128555,30.06650543
2015/12/11 13:00,121.1070786,83.97386932,51.95384216,1045.925659,1040.433594,1036.483276,1022.905518,1043.097412,1042.434692,1033.888184,1020.72876,1044.965088,1040.964111,1026.709473,1026.447144,1026.388062,1015.647461,1035.888428,1034.430664,1055.199951,1025.250732,1022.379517,1016.49231,1029.892944,1030.049683,1022.194031,1039.34729,1031.30957,30.93976784,22.85971069,29.75896072
2015/12/11 14:00,119.9153137,84.01731873,53.25460815,1047.653687,1038.672729,1036.638062,1023.706726,1043.684937,1044.396484,1037.288574,1024.437378,1044.692139,1043.157715,1028.609497,1025.930542,1027.795044,1016.791443,1040.068115,1035.060669,1056.563965,1027.877197,1022.934875,1019.455933,1029.569702,1028.443481,1024.781616,1038.583008,1033.853516,30.75513268,24.48176956,27.22564507
2015/12/11 15:00,120.1259766,84.01691437,54.07054901,1048.411987,1041.652954,1039.379028,1026.472168,1044.020996,1045.378052,1036.456543,1025.984253,1047.243286,1044.092651,1028.583862,1027.790771,1027.722046,1015.928284,1039.749268,1034.244019,1056.15918,1027.680176,1027.08313,1018.636963,1031.726685,1030.637939,1023.674377,1039.914673,1033.734375,31.31355286,23.55812073,30.92421913
2015/12/11 16:00,120.4590454,83.98408508,53.99822617,1046.713501,1040.406494,1039.220459,1026.695679,1044.362183,1045.108276,1037.486816,1026.016968,1046.940796,1045.552734,1028.813965,1027.560791,1027.387207,1016.704834,1040.473633,1036.481812,1057.297363,1028.990601,1027.645142,1019.136414,1032.717896,1031.225708,1024.109619,1039.467773,1033.344727,29.50773239,24.6314373,29.21291351
2015/12/11 17:00,121.4955292,84.02189636,52.67687225,1046.60022,1039.453491,1037.646484,1022.257202,1042.220825,1041.801147,1032.994141,1021.626282,1045.556885,1043.192383,1025.730347,1025.668701,1026.455566,1016.400085,1036.448608,1032.818481,1054.440796,1026.164307,1021.677307,1018.316467,1029.57666,1031.175781,1021.070923,1039.052979,1031.865601,30.60098076,23.95721436,26.06250381
2015/12/11 18:00,120.5308075,83.35344696,50.93280792,1038.398682,1029.776367,1027.554565,1014.55011,1033.319702,1034.523193,1026.404785,1014.864136,1035.77356,1035.130737,1019.496338,1016.221497,1020.697021,1010.575439,1029.500244,1025.610962,1043.645752,1020.663635,1015.920532,1006.834595,1023.952026,1024.393677,1015.833801,1032.529419,1026.256836,28.5250988,22.88259697,28.32457352
2015/12/11 19:00,120.474472,81.06339264,50.37918472,1040.210449,1033.359131,1030.871704,1016.376953,1033.376099,1039.964722,1027.217529,1016.740723,1040.2771,1037.99707,1018.580017,1018.430847,1018.082153,1009.661743,1032.345337,1029.859863,1045.858643,1022.041138,1015.10907,1010.014526,1025.73999,1022.45813,1015.757263,1035.039551,1027.504395,29.61633301,24.15890503,27.28203392
2015/12/11 20:00,120.8065186,80.82715607,48.56094742,1038.910156,1033.118408,1034.423462,1017.730896,1032.973755,1038.301758,1026.317261,1018.081421,1039.870239,1038.311646,1019.748291,1018.484741,1019.584778,1009.446594,1032.254028,1027.951294,1047.30957,1019.072754,1014.727417,1009.925354,1024.713501,1024.063354,1016.251587,1033.752808,1026.58374,28.86543274,23.67945862,28.24518585
2015/12/11 21:00,123.0601196,83.47206879,47.23942184,1039.217407,1035.179565,1031.376221,1019.913025,1038.327393,1035.1698,1028.248169,1015.51532,1039.600586,1037.03418,1020.816528,1020.836426,1020.301636,1011.775085,1029.082275,1028.617065,1045.851563,1022.385254,1019.569763,1010.183716,1024.682617,1022.363464,1013.872437,1033.457764,1026.862549,28.98836327,23.78686333,28.6198597
2015/12/11 22:00,122.6935425,82.77563477,46.60103989,1038.72998,1031.662354,1027.394165,1014.84845,1033.960571,1034.363159,1025.974365,1012.80481,1036.185547,1033.934326,1017.470642,1017.548706,1015.553955,1005.571045,1028.192139,1025.022339,1042.831177,1017.32843,1011.871948,1008.388428,1021.671143,1020.969177,1012.795776,1030.919189,1024.412964,29.98344421,24.83867836,28.8448143
2015/12/11 23:00,122.2921219,82.2297821,45.86412811,1033.90686,1029.477783,1025.371216,1012.987244,1027.752563,1030.737427,1022.708374,1008.453735,1029.942261,1029.454712,1014.725342,1015.111084,1013.812256,1004.252686,1024.332886,1020.273254,1039.716919,1015.548706,1012.263,1005.054932,1018.2995,1016.840515,1008.736755,1026.272339,1020.28894,29.29380226,24.48789215,28.00255394
2015/12/12 0:00,123.4858093,82.92337036,44.23594284,1033.076294,1029.073975,1023.241943,1012.270813,1030.266724,1029.672729,1020.849121,1006.620667,1031.630493,1028.909302,1014.784607,1014.35791,1009.914001,1002.341125,1022.438171,1021.837402,1041.098389,1013.699036,1010.954834,1002.783447,1017.736877,1016.044922,1008.197937,1025.796875,1019.183472,31.08810234,25.85018539,28.76733208
2015/12/12 1:00,123.0238342,82.66384888,44.59541321,1032.19751,1029.231812,1025.201294,1013.626343,1032.366821,1030.416016,1022.929749,1008.37854,1030.191284,1029.161621,1015.838562,1014.890442,1013.149231,1004.255066,1024.719849,1021.104309,1040.973633,1014.922607,1012.865906,1004.216797,1016.818848,1016.68335,1007.578918,1026.594727,1019.232544,31.41269875,25.94042969,30.30753899
2015/12/12 2:00,123.8850021,83.99220276,44.86846542,1034.393677,1029.100586,1023.697815,1013.24408,1030.563354,1030.262451,1021.910095,1008.414551,1031.572021,1029.900757,1015.451965,1015.662415,1011.75116,1004.054871,1024.928711,1022.244263,1040.403198,1015.779663,1014.422241,1007.076111,1018.14032,1017.366333,1008.603271,1027.608887,1020.084106,29.04117393,27.49752808,29.09507942
2015/12/12 3:00,123.8306351,83.81376648,43.95394135,1032.811523,1028.439087,1022.445801,1013.308289,1031.150879,1030.285278,1022.21521,1007.965637,1031.182007,1027.317505,1014.191406,1015.50293,1008.597107,1002.85907,1022.449402,1020.279907,1038.614624,1014.443726,1012.55603,1004.889832,1015.647644,1015.401001,1008.177002,1027.945923,1020.788208,29.01402092,26.15837669,29.16497421
2015/12/12 4:00,122.6062088,80.25733185,43.58272934,1035.994263,1032.684814,1028.731689,1013.861816,1031.903931,1033.680542,1024.01123,1012.168945,1034.305298,1033.215942,1015.601624,1016.577271,1015.815491,1005.48407,1029.173828,1024.794922,1042.768799,1018.153259,1014.28479,1007.991455,1019.443176,1018.669739,1010.556213,1031.98645,1022.062439,31.27974892,26.57589912,30.44036293
2015/12/12 5:00,123.2652359,81.39411926,43.04424667,1033.831421,1030.13855,1026.458252,1013.160034,1030.801392,1030.850708,1020.131287,1009.829651,1031.03125,1028.598999,1013.13501,1014.201965,1012.076599,1002.608582,1023.205933,1021.35321,1041.559937,1015.753296,1010.951965,1005.869019,1017.148865,1016.966248,1007.173218,1029.465454,1019.890869,31.23638535,25.46463585,28.99085999
